,data,estados,consumo
5655,201104,PE,174575.0
5656,201105,PE,204844.0
5657,201106,PE,197308.0
5658,201107,PE,187852.0
5659,201108,PE,231788.0
5660,201109,PE,247553.0
5661,201110,PE,215441.0
5662,201111,PE,242116.0
5663,201112,PE,206262.0
5664,201201,PE,223244.0
5665,201202,PE,201890.0
5666,201203,PE,259377.0
5667,201204,PE,228092.0
5668,201205,PE,244391.0
5669,201206,PE,199660.0
5670,201207,PE,214103.0
5671,201208,PE,242041.0
5672,201209,PE,213905.0
5673,201210,PE,244302.0
5674,201211,PE,237460.0
5675,201212,PE,219765.0
5676,201301,PE,248815.0
5677,201302,PE,219363.0
5678,201303,PE,251351.0
5679,201304,PE,254150.0
5680,201305,PE,242668.0
5681,201306,PE,205044.0
5682,201307,PE,239702.0
5683,201308,PE,256306.0
5684,201309,PE,272593.0
5685,201310,PE,282662.0
5686,201311,PE,265250.0
5687,201312,PE,244117.0
5688,201401,PE,251834.0
5689,201402,PE,280855.0
5690,201403,PE,260913.0
5691,201404,PE,255103.0
5692,201405,PE,251169.0
5693,201406,PE,209407.0
5694,201407,PE,254967.0
5695,201408,PE,236863.0
5696,201409,PE,243733.0
5697,201410,PE,258366.0
5698,201411,PE,234085.0
5699,201412,PE,226321.0
5700,201501,PE,203280.0
5701,201502,PE,242066.0
5702,201503,PE,237113.0
5703,201504,PE,215936.0
5704,201505,PE,215320.0
5705,201506,PE,185526.0
5706,201507,PE,196313.0
5707,201508,PE,205217.0
5708,201509,PE,206380.0
5709,201510,PE,205342.0
5710,201511,PE,184442.0
5711,201512,PE,173109.0
5712,201601,PE,167306.0
5713,201602,PE,166290.0
5714,201603,PE,179553.0
5715,201604,PE,170348.0
5716,201605,PE,164996.0
5717,201606,PE,167532.0
5718,201607,PE,178598.0
5719,201608,PE,177848.0
5720,201609,PE,169701.0
5721,201610,PE,163018.0
5722,201611,PE,171443.0
5723,201612,PE,163938.0
5724,201701,PE,177729.0
5725,201702,PE,143388.0
5726,201703,PE,188227.0
5727,201704,PE,143049.0
5728,201705,PE,148068.0
5729,201706,PE,133872.0
5730,201707,PE,131464.0
5731,201708,PE,151370.0
5732,201709,PE,154276.0
5733,201710,PE,153331.0
5734,201711,PE,152600.0
5735,201712,PE,136567.0
5736,201801,PE,144855.0
5737,201802,PE,126352.0
5738,201803,PE,138148.0
5739,201804,PE,129978.0
5740,201805,PE,109083.0
5741,201806,PE,147440.0
5742,201807,PE,132500.0
5743,201808,PE,158533.0
5744,201809,PE,133813.0
5745,201810,PE,155827.0
5746,201811,PE,146197.0
5747,201812,PE,122278.0
5748,201901,PE,149983.0
5749,201902,PE,123483.0
5750,201903,PE,125104.0
5751,201904,PE,129633.0
5752,201905,PE,138233.0
5753,201906,PE,109657.0
5754,201907,PE,128809.0
5755,201908,PE,140408.0
5756,201909,PE,134634.0
5757,201910,PE,189040.0
5758,201911,PE,166406.0
5759,201912,PE,155456.0
5760,199001,PI,13277
5761,199002,PI,12306
5762,199003,PI,9224
5763,199004,PI,5075
5764,199005,PI,9321
5765,199006,PI,13757
5766,199007,PI,17594
5767,199008,PI,13027
5768,199009,PI,12008
5769,199010,PI,11827
5770,199011,PI,11500
5771,199012,PI,8664
5772,199101,PI,8583
5773,199102,PI,5177
5774,199103,PI,6221
5775,199104,PI,6838
5776,199105,PI,3596
5777,199106,PI,10631
5778,199107,PI,6260
5779,199108,PI,5940
5780,199109,PI,5023
5781,199110,PI,4248
5782,199111,PI,5622
5783,199112,PI,5334
5784,199201,PI,2899
5785,199202,PI,4112
5786,199203,PI,1825
5787,199204,PI,4369
5788,199205,PI,5413
5789,199206,PI,6014
5790,199207,PI,8403
5791,199208,PI,9000
5792,199209,PI,7445
5793,199210,PI,6714
5794,199211,PI,6948
5795,199212,PI,7929
5796,199301,PI,10275
5797,199302,PI,8770
5798,199303,PI,8517
5799,199304,PI,10232
5800,199305,PI,11142
5801,199306,PI,10342
5802,199307,PI,10143
5803,199308,PI,11866
5804,199309,PI,13532
5805,199310,PI,12847
5806,199311,PI,14392
5807,199312,PI,15849
5808,199401,PI,16116
5809,199402,PI,11108
5810,199403,PI,8974
5811,199404,PI,6538
5812,199405,PI,9214
5813,199406,PI,12708
5814,199407,PI,12142
5815,199408,PI,13204
5816,199409,PI,12933
5817,199410,PI,13310
5818,199411,PI,15235
5819,199412,PI,16080
5820,199501,PI,15077
5821,199502,PI,8913
5822,199503,PI,12514
5823,199504,PI,6799
5824,199505,PI,9555
5825,199506,PI,10835
5826,199507,PI,10297
5827,199508,PI,11040
5828,199509,PI,12984
5829,199510,PI,12746
5830,199511,PI,15242
5831,199512,PI,14026
5832,199601,PI,17594
5833,199602,PI,14179
5834,199603,PI,13099
5835,199604,PI,11832
5836,199605,PI,12238
5837,199606,PI,14288
5838,199607,PI,11447
5839,199608,PI,18274
5840,199609,PI,16534
5841,199610,PI,21592
5842,199611,PI,19896
5843,199612,PI,17860
5844,199701,PI,17750
5845,199702,PI,17039
5846,199703,PI,16115
5847,199704,PI,15246
5848,199705,PI,17822
5849,199706,PI,18425
5850,199707,PI,22925
5851,199708,PI,21036
5852,199709,PI,24816
5853,199710,PI,25892
5854,199711,PI,26002
5855,199712,PI,29965
5856,199801,PI,32544
5857,199802,PI,20939
5858,199803,PI,22236
5859,199804,PI,24725
5860,199805,PI,25093
5861,199806,PI,29499
5862,199807,PI,32574
5863,199808,PI,29767
5864,199809,PI,31397
5865,199810,PI,36993
5866,199811,PI,29171
5867,199812,PI,32147
5868,199901,PI,34064
5869,199902,PI,26601
5870,199903,PI,30195
5871,199904,PI,25039
5872,199905,PI,30102
5873,199906,PI,33007
5874,199907,PI,34311
5875,199908,PI,31739
5876,199909,PI,31221
5877,199910,PI,37145
5878,199911,PI,33908
5879,199912,PI,32116
5880,200001,PI,24291
5881,200002,PI,27218
5882,200003,PI,24946
5883,200004,PI,23132
5884,200005,PI,25560
5885,200006,PI,22925
5886,200007,PI,25972
5887,200008,PI,29274
5888,200009,PI,25988
5889,200010,PI,26971
5890,200011,PI,27374
5891,200012,PI,26185
5892,200101,PI,24250.0
5893,200102,PI,24250.0
5894,200103,PI,24250.0
5895,200104,PI,24250.0
5896,200105,PI,24250.0
5897,200106,PI,24250.0
5898,200107,PI,24250.0
5899,200108,PI,24250.0
5900,200109,PI,24250.0
5901,200110,PI,24250.0
5902,200111,PI,24250.0
5903,200112,PI,24250.0
5904,200201,PI,19916.666666666668
5905,200202,PI,19916.666666666668
5906,200203,PI,19916.666666666668
5907,200204,PI,19916.666666666668
5908,200205,PI,19916.666666666668
5909,200206,PI,19916.666666666668
5910,200207,PI,19916.666666666668
5911,200208,PI,19916.666666666668
5912,200209,PI,19916.666666666668
5913,200210,PI,19916.666666666668
5914,200211,PI,19916.666666666668
5915,200212,PI,19916.666666666668
5916,200301,PI,21844.0
5917,200302,PI,15814.0
5918,200303,PI,16067.0
5919,200304,PI,14938.0
5920,200305,PI,17765.0
5921,200306,PI,17561.0
5922,200307,PI,21260.0
5923,200308,PI,20367.0
5924,200309,PI,21737.0
5925,200310,PI,23881.0
5926,200311,PI,23709.0
5927,200312,PI,23943.0
5928,200401,PI,18413.0
5929,200402,PI,16605.0
5930,200403,PI,22084.0
5931,200404,PI,22445.0
5932,200405,PI,23323.0
5933,200406,PI,25466.0
5934,200407,PI,29923.0
5935,200408,PI,25773.0
5936,200409,PI,24030.0
5937,200410,PI,21724.0
5938,200411,PI,23003.0
5939,200412,PI,23922.0
5940,200501,PI,19758.0
5941,200502,PI,19763.0
5942,200503,PI,22445.0
5943,200504,PI,20109.0
5944,200505,PI,24283.0
5945,200506,PI,24792.0
5946,200507,PI,26903.0
5947,200508,PI,25702.0
5948,200509,PI,19939.0
5949,200510,PI,21902.0
5950,200511,PI,21556.0
5951,200512,PI,25612.0
5952,200601,PI,25712.0
5953,200602,PI,19537.0
5954,200603,PI,24866.0
5955,200604,PI,17565.0
5956,200605,PI,25566.0
5957,200606,PI,26943.0
5958,200607,PI,28877.0
5959,200608,PI,31146.0
5960,200609,PI,29297.0
5961,200610,PI,33556.0
5962,200611,PI,35439.0
5963,200612,PI,34674.0
5964,200701,PI,32273.0
5965,200702,PI,22327.0
5966,200703,PI,29210.0
5967,200704,PI,23381.0
5968,200705,PI,29926.0
5969,200706,PI,29326.0
5970,200707,PI,33838.0
5971,200708,PI,35390.0
5972,200709,PI,32220.0
5973,200710,PI,39538.0
5974,200711,PI,39438.0
5975,200712,PI,39718.0
5976,200801,PI,36406
5977,200802,PI,28712
5978,200803,PI,25752
5979,200804,PI,28851
5980,200805,PI,31584
5981,200806,PI,33405
5982,200807,PI,44769
5983,200808,PI,43518
5984,200809,PI,44536
5985,200810,PI,44828
5986,200811,PI,43051
5987,200812,PI,43664
5988,200901,PI,41765
5989,200902,PI,31952
5990,200903,PI,35917
5991,200904,PI,29951
5992,200905,PI,33250
5993,200906,PI,44450
5994,200907,PI,52255
5995,200908,PI,54205
5996,200909,PI,54034
5997,200910,PI,53040
5998,200911,PI,54494
5999,200912,PI,51453
6000,201001,PI,50932
6001,201002,PI,45143
6002,201003,PI,50480
6003,201004,PI,43785
6004,201005,PI,51401
6005,201006,PI,48648
6006,201007,PI,62497
6007,201008,PI,57589
6008,201009,PI,55384
6009,201010,PI,57195
6010,201011,PI,58307
6011,201012,PI,58174
6012,201101,PI,59203
6013,201102,PI,40233
6014,201103,PI,46096
6015,201104,PI,38262.0
6016,201105,PI,47216.0
6017,201106,PI,55116.0
6018,201107,PI,57930.0
6019,201108,PI,58394.0
6020,201109,PI,58087.0
6021,201110,PI,54599.0
6022,201111,PI,55044.0
6023,201112,PI,54842.0
6024,201201,PI,49244.0
6025,201202,PI,56201.0
6026,201203,PI,53705.0
6027,201204,PI,45347.0
6028,201205,PI,57492.0
6029,201206,PI,55951.0
6030,201207,PI,59477.0
6031,201208,PI,61611.0
6032,201209,PI,57841.0
6033,201210,PI,68449.0
6034,201211,PI,62092.0
6035,201212,PI,60126.0
6036,201301,PI,59030.0
6037,201302,PI,48789.0
6038,201303,PI,52454.0
6039,201304,PI,56163.0
6040,201305,PI,63680.0
6041,201306,PI,63422.0
6042,201307,PI,70735.0
6043,201308,PI,72838.0
6044,201309,PI,74408.0
6045,201310,PI,72485.0
6046,201311,PI,69970.0
6047,201312,PI,74805.0
6048,201401,PI,60775.0
6049,201402,PI,68954.0
6050,201403,PI,67091.0
6051,201404,PI,67586.0
6052,201405,PI,78441.0
6053,201406,PI,74829.0
6054,201407,PI,87694.0
6055,201408,PI,86327.0
6056,201409,PI,89731.0
6057,201410,PI,95134.0
6058,201411,PI,86765.0
6059,201412,PI,86494.0
6060,201501,PI,68445.0
6061,201502,PI,86346.0
6062,201503,PI,78390.0
6063,201504,PI,67061.0
6064,201505,PI,82518.0
6065,201506,PI,87803.0
6066,201507,PI,97367.0
6067,201508,PI,96398.0
6068,201509,PI,89653.0
6069,201510,PI,86828.0
6070,201511,PI,83268.0
6071,201512,PI,82586.0
6072,201601,PI,70530.0
6073,201602,PI,71133.0
6074,201603,PI,72852.0
6075,201604,PI,73269.0
6076,201605,PI,73350.0
6077,201606,PI,75075.0
6078,201607,PI,82175.0
6079,201608,PI,79132.0
6080,201609,PI,79162.0
6081,201610,PI,76509.0
6082,201611,PI,79453.0
6083,201612,PI,76155.0
6084,201701,PI,72379.0
6085,201702,PI,54656.0
6086,201703,PI,69984.0
6087,201704,PI,58643.0
6088,201705,PI,72337.0
6089,201706,PI,70968.0
6090,201707,PI,75913.0
6091,201708,PI,74774.0
6092,201709,PI,72484.0
6093,201710,PI,71534.0
6094,201711,PI,70320.0
6095,201712,PI,67364.0
6096,201801,PI,59688.0
6097,201802,PI,40259.0
6098,201803,PI,41239.0
6099,201804,PI,45035.0
6100,201805,PI,42477.0
6101,201806,PI,57619.0
6102,201807,PI,53109.0
6103,201808,PI,63141.0
6104,201809,PI,55580.0
6105,201810,PI,60001.0
6106,201811,PI,62767.0
6107,201812,PI,45308.0
6108,201901,PI,57142.0
6109,201902,PI,46283.0
6110,201903,PI,43390.0
6111,201904,PI,40824.0
6112,201905,PI,55063.0
6113,201906,PI,56474.0
6114,201907,PI,68133.0
6115,201908,PI,68642.0
6116,201909,PI,64741.0
6117,201910,PI,71269.0
6118,201911,PI,67631.0
6119,201912,PI,62845.0
6120,199001,PR,142103
6121,199002,PR,125305
6122,199003,PR,112970
6123,199004,PR,113938
6124,199005,PR,146154
6125,199006,PR,144920
6126,199007,PR,147339
6127,199008,PR,173660
6128,199009,PR,146471
6129,199010,PR,154868
6130,199011,PR,134361
6131,199012,PR,129195
6132,199101,PR,137572
6133,199102,PR,120587
6134,199103,PR,138896
6135,199104,PR,157274
6136,199105,PR,161300
6137,199106,PR,151513
6138,199107,PR,175463
6139,199108,PR,182412
6140,199109,PR,168299
6141,199110,PR,164553
6142,199111,PR,144428
6143,199112,PR,118812
6144,199201,PR,145969
6145,199202,PR,133746
6146,199203,PR,132314
6147,199204,PR,126755
6148,199205,PR,126725
6149,199206,PR,135245
6150,199207,PR,148054
6151,199208,PR,149144
6152,199209,PR,139200
6153,199210,PR,146621
6154,199211,PR,140881
6155,199212,PR,146027
6156,199301,PR,146150
6157,199302,PR,144496
6158,199303,PR,183724
6159,199304,PR,187576
6160,199305,PR,205720
6161,199306,PR,234441
6162,199307,PR,183121
6163,199308,PR,179508
6164,199309,PR,138555
6165,199310,PR,145850
6166,199311,PR,160083
6167,199312,PR,134160
6168,199401,PR,141417
6169,199402,PR,121119
6170,199403,PR,149076
6171,199404,PR,117560
6172,199405,PR,142957
6173,199406,PR,137128
6174,199407,PR,139078
6175,199408,PR,144455
6176,199409,PR,179291
6177,199410,PR,161773
6178,199411,PR,164467
6179,199412,PR,151312
6180,199501,PR,126486
6181,199502,PR,127915
6182,199503,PR,161248
6183,199504,PR,168565
6184,199505,PR,203491
6185,199506,PR,217001
6186,199507,PR,204163
6187,199508,PR,231111
6188,199509,PR,215604
6189,199510,PR,226770
6190,199511,PR,234818
6191,199512,PR,214137
6192,199601,PR,217818
6193,199602,PR,196827
6194,199603,PR,208255
6195,199604,PR,209268
6196,199605,PR,211581
6197,199606,PR,179067
6198,199607,PR,209380
6199,199608,PR,219041
6200,199609,PR,194146
6201,199610,PR,190194
6202,199611,PR,195996
6203,199612,PR,161733
6204,199701,PR,179477
6205,199702,PR,174363
6206,199703,PR,200425
6207,199704,PR,217448
6208,199705,PR,206485
6209,199706,PR,188337
6210,199707,PR,229209
6211,199708,PR,213331
6212,199709,PR,214573
6213,199710,PR,212455
6214,199711,PR,181650
6215,199712,PR,199802
6216,199801,PR,213089
6217,199802,PR,188024
6218,199803,PR,212693
6219,199804,PR,202449
6220,199805,PR,219178
6221,199806,PR,210791
6222,199807,PR,218180
6223,199808,PR,202192
6224,199809,PR,199788
6225,199810,PR,206879
6226,199811,PR,218236
6227,199812,PR,189592
6228,199901,PR,189087
6229,199902,PR,176398
6230,199903,PR,217525
6231,199904,PR,188269
6232,199905,PR,201317
6233,199906,PR,181185
6234,199907,PR,188808
6235,199908,PR,220201
6236,199909,PR,185663
6237,199910,PR,195822
6238,199911,PR,201322
6239,199912,PR,175040
6240,200001,PR,177831
6241,200002,PR,174393
6242,200003,PR,207923
6243,200004,PR,184311
6244,200005,PR,204894
6245,200006,PR,189087
6246,200007,PR,192693
6247,200008,PR,205001
6248,200009,PR,170548
6249,200010,PR,199127
6250,200011,PR,195012
6251,200012,PR,170966
6252,200101,PR,193333.33333333334
6253,200102,PR,193333.33333333334
6254,200103,PR,193333.33333333334
6255,200104,PR,193333.33333333334
6256,200105,PR,193333.33333333334
6257,200106,PR,193333.33333333334
6258,200107,PR,193333.33333333334
6259,200108,PR,193333.33333333334
6260,200109,PR,193333.33333333334
6261,200110,PR,193333.33333333334
6262,200111,PR,193333.33333333334
6263,200112,PR,193333.33333333334
6264,200201,PR,181083.33333333334
6265,200202,PR,181083.33333333334
6266,200203,PR,181083.33333333334
6267,200204,PR,181083.33333333334
6268,200205,PR,181083.33333333334
6269,200206,PR,181083.33333333334
6270,200207,PR,181083.33333333334
6271,200208,PR,181083.33333333334
6272,200209,PR,181083.33333333334
6273,200210,PR,181083.33333333334
6274,200211,PR,181083.33333333334
6275,200212,PR,181083.33333333334
6276,200301,PR,189804.0
6277,200302,PR,174713.0
6278,200303,PR,180801.0
6279,200304,PR,180172.0
6280,200305,PR,185597.0
6281,200306,PR,169008.0
6282,200307,PR,191857.0
6283,200308,PR,180591.0
6284,200309,PR,176074.0
6285,200310,PR,191866.0
6286,200311,PR,172099.0
6287,200312,PR,165917.0
6288,200401,PR,185712.45
6289,200402,PR,170875.0
6290,200403,PR,204477.0
6291,200404,PR,173662.0
6292,200405,PR,162633.0
6293,200406,PR,190964.95
6294,200407,PR,193647.0
6295,200408,PR,214935.0
6296,200409,PR,197495.0
6297,200410,PR,184957.0
6298,200411,PR,197165.0
6299,200412,PR,183387.0
6300,200501,PR,172044.0
6301,200502,PR,188841.0
6302,200503,PR,200253.0
6303,200504,PR,188916.0
6304,200505,PR,184994.0
6305,200506,PR,192629.0
6306,200507,PR,184723.0
6307,200508,PR,203175.0
6308,200509,PR,169242.0
6309,200510,PR,166786.0
6310,200511,PR,196534.0
6311,200512,PR,177285.0
6312,200601,PR,184040.0
6313,200602,PR,154356.0
6314,200603,PR,196251.0
6315,200604,PR,162619.0
6316,200605,PR,197991.0
6317,200606,PR,183933.0
6318,200607,PR,188029.0
6319,200608,PR,201402.0
6320,200609,PR,179982.0
6321,200610,PR,192452.0
6322,200611,PR,193306.0
6323,200612,PR,169285.0
6324,200701,PR,168549.0
6325,200702,PR,160048.0
6326,200703,PR,193273.0
6327,200704,PR,172940.0
6328,200705,PR,184252.0
6329,200706,PR,188100.0
6330,200707,PR,193222.0
6331,200708,PR,230158.0
6332,200709,PR,217347.0
6333,200710,PR,244665.0
6334,200711,PR,235989.0
6335,200712,PR,194177.0
6336,200801,PR,237020
6337,200802,PR,230336
6338,200803,PR,227151
6339,200804,PR,244623
6340,200805,PR,247408
6341,200806,PR,246127
6342,200807,PR,287988
6343,200808,PR,248671
6344,200809,PR,270025
6345,200810,PR,278202
6346,200811,PR,248402
6347,200812,PR,235568
6348,200901,PR,233383
6349,200902,PR,217548
6350,200903,PR,268149
6351,200904,PR,255275
6352,200905,PR,246500
6353,200906,PR,248216
6354,200907,PR,255050
6355,200908,PR,275936
6356,200909,PR,269300
6357,200910,PR,277768
6358,200911,PR,286531
6359,200912,PR,258412
6360,201001,PR,255093
6361,201002,PR,252359
6362,201003,PR,331161
6363,201004,PR,296522
6364,201005,PR,313794
6365,201006,PR,321068
6366,201007,PR,338081
6367,201008,PR,349058
6368,201009,PR,341011
6369,201010,PR,326660
6370,201011,PR,333032
6371,201012,PR,291609
6372,201101,PR,313591
6373,201102,PR,308435
6374,201103,PR,354219
6375,201104,PR,321241.0
6376,201105,PR,369826.0
6377,201106,PR,366169.0
6378,201107,PR,343894.0
6379,201108,PR,355596.0
6380,201109,PR,367288.0
6381,201110,PR,365427.0
6382,201111,PR,367294.0
6383,201112,PR,341962.0
6384,201201,PR,357265.0
6385,201202,PR,353838.0
6386,201203,PR,398920.0
6387,201204,PR,349449.0
6388,201205,PR,403551.0
6389,201206,PR,319230.0
6390,201207,PR,394116.0
6391,201208,PR,444552.0
6392,201209,PR,379035.0
6393,201210,PR,396572.0
6394,201211,PR,395809.0
6395,201212,PR,330632.0
6396,201301,PR,377297.0
6397,201302,PR,339283.0
6398,201303,PR,353113.0
6399,201304,PR,417807.0
6400,201305,PR,390998.0
6401,201306,PR,321551.0
6402,201307,PR,410332.0
6403,201308,PR,428494.0
6404,201309,PR,410278.0
6405,201310,PR,404608.0
6406,201311,PR,403326.0
6407,201312,PR,321629.0
6408,201401,PR,369625.0
6409,201402,PR,364690.0
6410,201403,PR,385862.0
6411,201404,PR,358289.0
6412,201405,PR,407751.0
6413,201406,PR,355172.0
6414,201407,PR,422720.0
6415,201408,PR,413943.0
6416,201409,PR,386645.0
6417,201410,PR,412891.0
6418,201411,PR,383833.0
6419,201412,PR,321913.0
6420,201501,PR,319537.0
6421,201502,PR,365643.0
6422,201503,PR,419131.0
6423,201504,PR,372724.0
6424,201505,PR,378877.0
6425,201506,PR,393042.0
6426,201507,PR,358553.0
6427,201508,PR,403875.0
6428,201509,PR,371571.0
6429,201510,PR,380143.0
6430,201511,PR,295438.0
6431,201512,PR,281653.0
6432,201601,PR,314065.0
6433,201602,PR,324706.0
6434,201603,PR,364253.0
6435,201604,PR,349941.0
6436,201605,PR,304772.0
6437,201606,PR,329430.0
6438,201607,PR,382585.0
6439,201608,PR,323510.0
6440,201609,PR,335874.0
6441,201610,PR,295163.0
6442,201611,PR,337699.0
6443,201612,PR,279028.0
6444,201701,PR,311636.0
6445,201702,PR,280736.0
6446,201703,PR,352332.0
6447,201704,PR,280856.0
6448,201705,PR,319397.0
6449,201706,PR,295932.0
6450,201707,PR,354558.0
6451,201708,PR,360106.0
6452,201709,PR,350123.0
6453,201710,PR,288254.0
6454,201711,PR,301687.0
6455,201712,PR,268901.0
6456,201801,PR,274431.0
6457,201802,PR,298219.0
6458,201803,PR,328955.0
6459,201804,PR,335039.0
6460,201805,PR,260723.0
6461,201806,PR,366929.0
6462,201807,PR,353426.0
6463,201808,PR,344937.0
6464,201809,PR,302082.0
6465,201810,PR,294467.0
6466,201811,PR,336029.0
6467,201812,PR,278117.0
6468,201901,PR,323005.0
6469,201902,PR,291453.0
6470,201903,PR,300203.0
6471,201904,PR,317058.0
6472,201905,PR,314142.0
6473,201906,PR,301878.0
6474,201907,PR,358797.0
6475,201908,PR,356169.0
6476,201909,PR,316188.0
6477,201910,PR,346214.0
6478,201911,PR,323401.0
6479,201912,PR,238466.0
6480,199001,RJ,221533
6481,199002,RJ,183828
6482,199003,RJ,182124
6483,199004,RJ,172505
6484,199005,RJ,241736
6485,199006,RJ,240338
6486,199007,RJ,248346
6487,199008,RJ,261872
6488,199009,RJ,248041
6489,199010,RJ,251829
6490,199011,RJ,231208
6491,199012,RJ,217888
6492,199101,RJ,229769
6493,199102,RJ,188264
6494,199103,RJ,231697
6495,199104,RJ,265966
6496,199105,RJ,261456
6497,199106,RJ,246884
6498,199107,RJ,306567
6499,199108,RJ,277275
6500,199109,RJ,257453
6501,199110,RJ,254449
6502,199111,RJ,254046
6503,199112,RJ,218217
6504,199201,RJ,216158
6505,199202,RJ,210691
6506,199203,RJ,210039
6507,199204,RJ,192508
6508,199205,RJ,198313
6509,199206,RJ,203607
6510,199207,RJ,231780
6511,199208,RJ,238018
6512,199209,RJ,234479
6513,199210,RJ,224961
6514,199211,RJ,212687
6515,199212,RJ,216685
6516,199301,RJ,216628
6517,199302,RJ,188720
6518,199303,RJ,234125
6519,199304,RJ,206095
6520,199305,RJ,222356
6521,199306,RJ,233851
6522,199307,RJ,239801
6523,199308,RJ,218508
6524,199309,RJ,203007
6525,199310,RJ,222712
6526,199311,RJ,214422
6527,199312,RJ,210225
6528,199401,RJ,196016
6529,199402,RJ,182843
6530,199403,RJ,206116
6531,199404,RJ,179758
6532,199405,RJ,220107
6533,199406,RJ,201862
6534,199407,RJ,201692
6535,199408,RJ,242981
6536,199409,RJ,276662
6537,199410,RJ,236975
6538,199411,RJ,242712
6539,199412,RJ,234389
6540,199501,RJ,221423
6541,199502,RJ,180547
6542,199503,RJ,244643
6543,199504,RJ,204474
6544,199505,RJ,239546
6545,199506,RJ,262005
6546,199507,RJ,258944
6547,199508,RJ,266891
6548,199509,RJ,254542
6549,199510,RJ,273998
6550,199511,RJ,268505
6551,199512,RJ,269829
6552,199601,RJ,281621
6553,199602,RJ,244789
6554,199603,RJ,296222
6555,199604,RJ,302274
6556,199605,RJ,341788
6557,199606,RJ,310934
6558,199607,RJ,369964
6559,199608,RJ,371883
6560,199609,RJ,334202
6561,199610,RJ,359944
6562,199611,RJ,350015
